Gene	logConc	logFC	LR.statistic	p.value	FDR
SPU_013713	4.0703417956925	-0.45031748154292	5.91728921372038	0.0149930088746259	0.0844528078016039
SPU_013715	3.34686706725663	0.046629956728928	0.0997804054893637	0.752093315318606	0.894669659040942
SPU_013716	6.43290769525001	-0.370859079003193	6.1651318444979	0.013029266225902	0.0764680581919037
SPU_013718	1.83927403247766	-0.190996638617385	0.134842250585255	0.713463328735961	0.873801698689703
SPU_013719	1.22372176361781	-0.313561291105807	1.2569549985089	0.262228255763879	0.527361689545937
SPU_013720	3.19263132950799	-0.969674447627554	2.84570213303165	0.0916185621479561	0.280496744410515
SPU_013722	4.90841378936778	-0.224129231902501	1.37312209706624	0.241276187737461	0.503794182909672
SPU_013724	3.90174264600174	0.222539682481998	0.844768939587709	0.358036404004085	0.624128606945687
SPU_013725	9.13469023360673	-0.606476770559694	28.1731678250346	1.10931815481766e-07	5.03030433725491e-06
SPU_013726	1.22320013511361	-0.0078020049070586	0.000433925093388243	0.983380573366259	0.993663382222078
SPU_013727	7.5851571619804	-0.469888439957675	15.2965742798575	9.18829903924289e-05	0.00166242499555687
SPU_013728	7.88771664825956	-0.361966577302776	9.73142675959819	0.00181143821325196	0.0185123593445027
SPU_013729	4.66864384363885	0.255743694602794	4.26807874037488	0.038834815975478	0.163742118820583
SPU_013732	1.50383698156213	0.31982959492574	1.04223993995546	0.307301092798627	0.576093249363497
SPU_013735	8.47770364815841	-0.0774517017531935	0.401988806582096	0.526063937709129	0.757591888379866
SPU_013737	5.30720182678508	-0.615336275003479	17.1382706592637	3.47548975768976e-05	0.000727381165542618
SPU_013739	4.59280096676758	0.076276896047716	0.112928541588047	0.73683435245254	0.885503072119812
SPU_013742	1.28492527177418	-0.773141526940388	5.90809244209556	0.015071483441569	0.0847623990746589
SPU_013744	3.68201948776631	-0.068465579988514	0.19483048687667	0.658926289911781	0.844146863941709
SPU_013747	-0.397798489202948	0.157315297696462	0.102856681840891	0.748428067856998	0.892214504935088
SPU_013748	2.43109556712171	-0.293457812042343	0.158859095640485	0.690209098894854	0.860746796338649
SPU_013749	6.69017824252641	-0.117989851775265	0.773116265155194	0.379254733897097	0.642638456262765
SPU_013752	5.17967062560632	-0.347329008146493	3.35021883794868	0.067196079615944	0.230512302972621
SPU_013753	5.70684264361696	-0.0910521574048724	0.513721129196589	0.473532429455343	0.718182766692039
SPU_013754	1.23527508331057	-0.102589477439537	0.15233996569853	0.696309158014666	0.863422493622564
SPU_013755	3.44533830834916	0.472632215416872	1.69508063298578	0.192932581708124	0.441251043335631
SPU_013756	8.25027874453288	-0.0206013068193521	0.0264561856185397	0.870791201493892	0.948007255934468
SPU_013758	3.30574660368601	-0.501252864382478	0.888472235188118	0.345891653690896	0.613758741617865
SPU_013763	1.06886901835496	-0.33228525053624	0.612941473625821	0.433682438080883	0.690101606392223
SPU_013764	0.373041711157899	0.387493679056993	0.352477697430479	0.552713905642817	0.776571550965859
SPU_013769	3.80258384067759	-0.012486288742127	0.00587716580948727	0.93889189778543	0.976101962098415
SPU_013770	7.22390968477562	0.560281062004651	22.1855418462321	2.47530827673575e-06	7.89689056427644e-05
SPU_013771	4.14427180806824	-0.109640238231045	0.549521753202092	0.458513171364361	0.708428150763323
SPU_013772	5.40717042853408	-0.0695616946424519	0.267791238555433	0.604817291170086	0.809670644147429
SPU_013773	3.80071875296064	-0.279611368007615	1.38709225704253	0.238896762161971	0.501077235387456
SPU_013778	0.552496958436673	-0.866487693432482	1.46034533526381	0.226875182297518	0.486288871131984
SPU_013785	2.75573398687844	0.565072883622372	9.47511495495274	0.00208277834141909	0.0204868101522942
SPU_013786	4.01176424397181	-0.0609029410502641	0.165181760311221	0.684429920205972	0.857628168008348
SPU_013788	3.62206889633466	-0.061258995479344	0.196998032637796	0.657154937489155	0.843526277247073
SPU_013794	3.36017812092713	0.160042020780633	0.402915896771075	0.525587195621752	0.757340436610999
SPU_013796	2.28571350432265	0.299752181826851	0.3135705499379	0.575497373643444	0.791555906899892
SPU_013799	5.22435329722311	-0.120465657608885	0.30319901976058	0.581883838402408	0.795936724507941
SPU_013804	6.25148687315224	-0.188232958281077	2.65170255430966	0.103439056985528	0.302063831861342
SPU_013805	1.61315024235381	0.345776317836126	2.52041318986039	0.1123811346253	0.318001562263897
SPU_013807	7.4506724174185	0.0886494908001074	0.580381145988336	0.446162962649253	0.699811634140967
SPU_013810	5.3566997611635	0.057858466269256	0.181514142999781	0.67007522620611	0.850523878820435
SPU_013811	4.96192423038247	0.127503390035236	0.737876373804019	0.390342001644637	0.653043729420483
SPU_013812	3.28014669592118	0.105460299360694	0.242529718101852	0.622384959719578	0.820589843572854
SPU_013813	4.46382440044606	-0.0483299143675239	0.1726022679939	0.677809369814721	0.855493314024356
SPU_013815	5.2074474060451	-0.429924019428113	10.8996851206275	0.000961806084036223	0.0112595348012021
SPU_013817	3.24304378501533	-0.2199236319721	2.03018288396015	0.154202050696653	0.386711925399258
SPU_013818	1.49376098501154	-0.0376308085029932	0.0213205638177558	0.883909050759959	0.953325991919118
SPU_013819	0.874120072566612	0.466261806345853	2.07770997683368	0.149464265182273	0.379546922761469
SPU_013820	0.405860594455233	0.436273123690488	0.526959075159878	0.467888140642319	0.714332575332539
SPU_013821	10.4974271219021	-0.472723029322155	17.7851571584165	2.47305004821734e-05	0.000552033772372972
SPU_013822	6.0024948311072	-1.26203603502031	100.525115496362	1.16905124823244e-23	5.81300655155581e-21
SPU_013825	0.752847067162542	1.65330381205915	20.2039300145706	6.96097806277131e-06	0.000192396916995208
SPU_013828	2.70743905764021	0.0757917687313393	0.203553509643814	0.651867715988442	0.840480370578803
SPU_013833	4.06198843655279	-0.0834273288567023	0.105002873761019	0.745906638720498	0.890247784336168
SPU_013834	10.2937215505822	-0.331227149634745	7.88295350603514	0.00499029153195608	0.0387506752239131
SPU_013835	2.7067925543533	-0.562233045807831	7.88450475444832	0.00498601299237499	0.03873831214981
SPU_013838	7.0222333771683	0.0111950258279526	0.00949369212349246	0.922380490901174	0.969011517367503
SPU_013841	6.01750284405179	-0.245578902069801	4.08302789235848	0.0433159714569474	0.175552644297128
SPU_013842	3.79860392093195	0.00415989519471786	0.00113580447248074	0.973115024646342	0.9887902776887
SPU_013850	2.9327503098317	-0.667791725272733	4.20927245555651	0.040203577050155	0.167602076051817
SPU_013851	0.855618175168239	0.0466723742667457	0.0157350579571262	0.900175650776765	0.959078065623286
SPU_013852	-1.9911451439268	0.8660080478411	1.95137066533305	0.162439225025908	0.400063812958768
SPU_013853	4.70834119681597	-0.0472392480565551	0.126765968553389	0.72180904588193	0.877908775440066
SPU_013854	2.7804704729843	-0.512675617330292	1.19889910841981	0.273541822106623	0.539821140656562
SPU_013856	5.71917696559544	-0.255691974971956	4.28317677437607	0.0384913439011289	0.162865369440809
SPU_013857	6.01331428330952	0.137451352287759	0.927962718059056	0.335392871650792	0.604696825356891
SPU_013858	4.99266776708048	0.27108258530952	1.87447904727034	0.170962969073507	0.411635667730834
SPU_013859	6.33691163324884	-0.478320204396261	16.8475847604943	4.05048427004371e-05	0.000828482030837309
SPU_013861	4.51148317835266	0.343475689193843	7.80606339807214	0.00520712143221569	0.0399822636062568
SPU_013862	3.17073497693179	-0.00679019014141492	0.00160189142281064	0.968074282742635	0.986685832424993
SPU_013864	1.92005736458269	-0.904730085155121	2.88769500750496	0.0892585435532885	0.276011735597802
SPU_013868	5.22692851349474	-0.0570489002429513	0.104482315946087	0.746515576846799	0.890900820833472
SPU_013869	3.70287011721936	-0.252144962346765	1.18198114590842	0.27695304240651	0.543725373928097
SPU_013870	2.91363485898713	-0.149149493473036	0.398483512039852	0.52787347533524	0.758484051543279
SPU_013871	2.13180361608866	0.190762207720261	0.285160525439063	0.59333860245693	0.803128870056888
SPU_013873	3.61631871435195	-0.998178353794438	15.1778147879193	9.78462558007538e-05	0.00174931754887624
SPU_013874	4.59048662905905	-0.640552856412945	9.32929205316633	0.00225519465220126	0.021708883100629
SPU_013875	4.96844258711726	-0.298005639810205	5.37980546681676	0.0203711494051922	0.105099096394587
SPU_013876	-3.94458055821273	-0.530449773408784	3.0473340400523	0.0808697904205499	0.259475880778107
SPU_013877	-1.59966075377215	0.234468723516604	0.119451388534997	0.729630266174932	0.881916885016138
SPU_013880	5.61644007143268	-0.0411818268793773	0.0632555967461137	0.801422418752176	0.916965109768021
SPU_013882	8.26656222855383	-0.0492981050086723	0.122190513990702	0.726670737856865	0.880470035205204
SPU_013887	2.83159632116465	0.204094085491514	0.263740914536945	0.6075616663025	0.81056998726916
SPU_013888	2.38136203851033	1.2621379397693	10.3987562235376	0.00126100222513327	0.0139018746838087
SPU_013889	7.47755329751853	-0.486436813329623	18.6679351913295	1.55576889641382e-05	0.000375153636894435
SPU_013890	3.51107330530389	0.195921883850174	2.58596078166608	0.107814969697069	0.310796919824148
SPU_013893	7.47684770895904	-0.65495934349338	29.8619023831081	4.63940001417343e-08	2.27551524504697e-06
SPU_013895	1.95411967090832	-0.552311882966491	3.48113060880675	0.0620723166236612	0.219275552599998
SPU_013904	3.18011711711895	0.0141980896316041	0.00868456702432141	0.925751804869155	0.969667366566954
SPU_013905	3.19954644887694	-0.688499708884489	4.80459517513285	0.0283839346699708	0.133017984381209
SPU_013906	3.81393910104105	0.166850287427388	0.973330163230876	0.323851047788883	0.593534838474288
SPU_013907	3.40266961886285	-0.269873132513437	0.682339573354099	0.408782262810895	0.668967599760436
SPU_013909	7.71526015719841	0.188812380638313	1.86480135167917	0.172071676698222	0.412940465538033
SPU_013910	1.93080602182645	0.820636395726717	4.8628242553042	0.0274413798049835	0.129739244848479
SPU_013912	2.13848659521337	0.258798752701337	0.883941002584958	0.347124537822355	0.615179701642645
SPU_013913	3.97136687175884	0.0563438354426296	0.0669903231419107	0.795770353448955	0.914944077403033
SPU_013915	6.97046306085791	-0.415034236754699	11.9870646615853	0.000535711055756358	0.0069972404202959
SPU_013916	10.2687561843423	-0.236561122331486	4.48700424112231	0.0341534775489384	0.150957121776198
SPU_013917	0.204983386361924	-0.754278721829792	9.24459675532782	0.00236191301557398	0.0223562955083815
SPU_013919	6.15043598474555	-0.0252667604162198	0.0356027080615217	0.850338298723497	0.939805440389462
SPU_013920	2.33059282534779	0.264917966375686	0.960954111525098	0.326946607101297	0.595951216584591
SPU_013922	2.16008341989095	1.57782953537883	15.472992881014	8.36925677268959e-05	0.00153347754335685
SPU_013923	-0.493486657315242	2.39925013504788	14.5943986502864	0.000133310207997443	0.00225097564323551
SPU_013926	2.50755463661789	-0.332587790578254	0.382866459509449	0.536073134148354	0.764606784809027
SPU_013928	4.5578025770801	0.110109159471523	0.216608717467785	0.641636144103309	0.834225335674846
SPU_013929	7.06104739366814	-0.113105614011878	0.876001832617149	0.349299088608864	0.616779385538589
SPU_013930	1.88578087112113	0.717613902317287	1.02483132925744	0.311375739091157	0.580408241687498
SPU_013931	2.26423384265545	-0.282807403343479	0.933443214791518	0.333969803309583	0.603262503285004
SPU_013934	4.86560853028786	-0.904424841723259	15.9492416628812	6.50638392202187e-05	0.00124267624047093
SPU_013935	5.16696097423928	-0.0911699905084374	0.502877411975847	0.478238533494328	0.721372671196343
SPU_013936	3.33320649634874	0.168957933422089	0.628149839859324	0.42803477797313	0.685525431031278
SPU_013939	3.71719805386006	-0.43257921655328	1.29665884390835	0.254824427266666	0.519328333848847
SPU_013942	8.41052744821008	-0.492198241701471	14.2204975768876	0.000162589784810042	0.00269178495632699
SPU_013943	3.95864017823312	-0.22323274281022	1.2324767975005	0.266925900138955	0.532522340897029
SPU_013944	5.81795373185226	-0.511784763021524	17.3568998835659	3.09771577880167e-05	0.000664718177534526
SPU_013946	-0.858198262151993	2.88718591247132	26.3341367347756	2.87167847696214e-07	1.15347085342045e-05
SPU_013947	4.40991403859746	-0.271823790214706	1.62751862491221	0.20204660138227	0.454738878091515
SPU_013948	3.32403444021092	-0.296593203255608	0.609813841934083	0.434857910549313	0.690904701423655
SPU_013953	2.42192548146542	0.719411169582374	12.05210247357	0.000517339980118521	0.00680040338496724
SPU_013954	1.49592519050705	-0.982658124654458	4.16153503672755	0.0413519116350008	0.170276026601494
SPU_013956	2.53315245166863	-0.20672635679781	0.353596956278479	0.552084008872229	0.776082219529883
SPU_013959	3.32070226610726	-0.216610978949605	0.83509873977203	0.360802306638447	0.625859408363576
SPU_013960	1.73622961944828	-0.912610205228636	1.95027601137792	0.162557110977857	0.400285782155173
SPU_013963	0.797923253732416	0.182564145858098	0.226237734017495	0.634327634054334	0.829147333289167
SPU_013965	2.29707101767441	0.0324666504756728	0.0418862095273471	0.837836831361144	0.933953949582905
SPU_013966	4.67341401939492	0.162397060108387	1.73871479252147	0.187301753440729	0.433738764190671
SPU_013967	4.26130538390893	0.348961266072043	0.727035119435984	0.393845913054175	0.65527380480457
SPU_013971	4.03308114166645	0.125979601220619	0.280222786776104	0.596555231578823	0.805235087462944
SPU_013972	5.36921283923846	0.163057897294817	1.60135015479605	0.205711979030544	0.460071222641131
SPU_013973	0.274456312767816	0.0748603924507178	0.0141006079164279	0.905476606958763	0.961422339780852
SPU_013974	2.75939524200181	0.405573364568531	3.03025937764708	0.0817249509788803	0.261244467549424
SPU_013975	5.17438232875907	-0.704038900070408	3.68238880864492	0.0549900120681151	0.203275574933327
SPU_013980	4.53680084201713	-2.09107927014916	5.51854537857064	0.0188158983286999	0.099605452973514
SPU_013982	3.25209996991609	0.00791241474000844	0.00284315547605019	0.957475950917513	0.983040456548988
SPU_013988	3.47160695156459	0.504651567830606	5.07821807174486	0.024228258087137	0.118672378266479
SPU_013990	4.33337750778028	-0.0678128836416712	0.251917098019269	0.615728413076262	0.816591898883445
SPU_013991	5.94387136160975	-0.150925085447638	1.39323873507903	0.237858915417146	0.500014512344183
SPU_013995	2.84710846325226	0.0373537630986844	0.0193811144767919	0.889279409199137	0.954975356021117
SPU_013996	1.72614713543807	0.146098587695854	0.330100782466265	0.565599749734204	0.784905051599193
SPU_014002	4.55750731358795	0.00720491166267744	0.00119929423268683	0.97237411922391	0.988552932826338
SPU_014005	3.16807923826874	-0.415990423978835	1.64197898679167	0.200054159394072	0.45180594807557
SPU_014006	7.25562282591287	-0.167096185338969	2.03943727013896	0.153266336111013	0.384900830149914
SPU_014007	3.41908843061938	0.113844732145633	0.274761314877772	0.600155577481317	0.807111008267018
SPU_014008	5.19180832214072	0.126813180133509	0.697908102726771	0.403487496025987	0.663506636183686
SPU_014009	2.73512604090775	0.900389110117908	3.90253701768843	0.0482132490473313	0.187820922268151
SPU_014011	2.90153314024575	-0.481212820031772	4.11283114925372	0.0425590616052456	0.173754719237724
SPU_014012	5.39178992082199	0.0277115736838708	0.0503630307140353	0.822432773154296	0.926319094900729
SPU_014014	1.86418712355795	-0.356260261813208	1.24495925286619	0.264517421057839	0.530011647582176
SPU_014019	2.06767322266478	-0.145836107318638	0.392125903688043	0.53118404807708	0.761172013641209
SPU_014020	6.16567585003265	-0.253586576411609	4.16815515935166	0.0411906272291188	0.170066149772488
SPU_014021	2.92069905920533	-0.282722429095792	1.09084734161467	0.296283541617157	0.565154046578605
SPU_014026	1.75374961939022	-0.171334596762684	0.0716855656290156	0.788898224452408	0.912178831017085
SPU_014027	3.26846121224706	-0.0162184023889514	0.00479158791637968	0.944813471452616	0.977627027722928
SPU_014028	6.08917060066326	-0.121152266426953	0.754783223436756	0.384966046557372	0.648202988248168
SPU_014036	3.60252773106853	-0.32048971005832	3.22996265405167	0.0723023374822279	0.242183439371365
SPU_014037	4.29687338127757	-0.0992051857801119	0.538278450409442	0.463147069370009	0.711698714867384
SPU_014046	2.38663681760774	-1.08036101241387	2.63162812758564	0.104754245371756	0.304670475647583
SPU_014047	2.37604825849355	-0.513289770280235	2.50833854068471	0.113245268843591	0.319568840846298
SPU_014051	1.64867777536427	0.308964128221412	0.712752496087108	0.398531561542243	0.659266389519232
SPU_014053	-0.111524341120287	1.01572931956336	3.2609500850198	0.0709480086867833	0.239080700057749
SPU_014055	3.15751315112697	0.175433626119126	0.785175800931697	0.375562855303441	0.638784663066244
SPU_014058	3.17169032724628	-0.689430612881027	3.2023446283607	0.0735327819242597	0.244600395697307
SPU_014059	3.34581586489162	-0.484193477347612	6.16361218328038	0.0130404641125152	0.0764811543760609
SPU_014060	4.66514624610948	0.0772117642581597	0.249271425799052	0.617588556736755	0.817572777662987
SPU_014061	2.38031669524252	-0.0212804990683391	0.00549270987386749	0.940920615582715	0.976332722779203
SPU_014062	3.54657901240227	-0.425782386842648	4.42881806691856	0.0353369701756982	0.154552353634688
SPU_014063	3.60824717854527	0.189020659783737	1.41183203503376	0.234752502967638	0.496232651860052
SPU_014064	7.90061576347653	-0.383370418000439	10.4203000546711	0.00124637642189281	0.0138018210895538
SPU_014065	7.90807570560826	-0.146921508076122	1.26916495799122	0.25992339166776	0.525458475795473
SPU_014066	5.78623027460278	-0.257217762657032	4.84902806969937	0.0276617147664163	0.130524190749909
SPU_014067	1.02511196845114	1.10915420466561	12.6336725822701	0.000378860135935626	0.00536656499036516
SPU_014071	4.1839470891544	-0.211688905171471	1.91179849320853	0.166763615921971	0.406480986472148
SPU_014072	4.92951372232618	0.00885307146859952	0.00542023371305378	0.941310976953077	0.976332722779203
SPU_014074	6.18282552738434	0.0682987329847995	0.321908840459886	0.570462753668625	0.787938017998236
SPU_014083	7.18339783220689	-0.205211906252658	3.18951766919424	0.0741118756616031	0.24562014411407
SPU_014090	1.05321502903229	0.197775178223945	0.203072466861267	0.652252185972687	0.840741231745149
SPU_014091	3.03412531366371	-0.0926585248334769	0.0945366335894464	0.758487098992837	0.898497424627926
SPU_014095	0.690809308982347	1.03303989244993	6.70736802835208	0.00960153368650456	0.0617482073978047
SPU_014101	5.66796028949232	0.451269756018986	14.855478822406	0.000116070423001118	0.00201861417431583
SPU_014102	5.42659861694992	0.0141577675274996	0.00476722366846793	0.944953733005225	0.977702004013442
SPU_014103	2.08675650683821	-0.11071053402465	0.0832075507473924	0.772996795445767	0.904763960852246
SPU_014105	3.95204792913374	-0.229935338624701	0.566601028986545	0.451612747010127	0.703803919567747
SPU_014106	1.11073362021602	0.373010137510196	1.41266168462579	0.234615040554394	0.496208401993893
SPU_014107	6.34605843350226	-0.37997223083329	8.98561570457668	0.00272113087270216	0.0247597430421312
SPU_014111	6.1317415306464	0.0338451981260128	0.0517003273665932	0.820130556709179	0.92491091106955
SPU_014113	2.76407010786376	0.422500667626724	1.16241764247306	0.280964706415755	0.548273389242125
SPU_014114	4.62537178436709	-0.204502246261241	0.66702786463649	0.414089751734816	0.67362885910883
SPU_014115	0.342520928641991	0.14938959211348	0.199966811196003	0.654747636396732	0.842160459980454
SPU_014126	3.02891802830852	-0.508052532202023	2.4020582195219	0.121175726279941	0.333880602271318
SPU_014127	3.26205912792873	-0.0726725520445774	0.199455905032941	0.655160382665884	0.842392418250278
SPU_014129	3.71744059957255	0.316734512255355	2.13084771561816	0.14436089919592	0.371795707520123
SPU_014130	2.34362454226913	-0.198070768117532	0.905529444446259	0.34130337784547	0.610543941016211
SPU_014131	7.17354397870202	-0.586339350756409	27.6365272197858	1.46388117182287e-07	6.39671712051085e-06
SPU_014132	2.82946986823834	-0.467686768102279	2.07497078690895	0.149732806701316	0.379969685046576
SPU_014133	4.90317498333083	-0.307710169152319	3.62941663046263	0.0567667111624382	0.207249542646873
SPU_014135	4.43548588900883	0.408123874117904	6.84993125022399	0.008864468365839	0.0585779441636204
SPU_014136	1.74869890933309	-0.539077940174458	0.954620372376574	0.328546003125417	0.59735636931894
SPU_014140	8.28804087759513	0.087113156942681	0.519026164832198	0.471257388200054	0.716646938165847
SPU_014141	6.57130485671961	-0.31024336836461	2.16492531146667	0.141191482950274	0.366459792078268
SPU_014142	10.4717097300893	-0.655049228275264	33.0992544210656	8.75722952560739e-09	4.99127469404184e-07
SPU_014145	5.2899667184273	0.00144186375063616	8.37596698737286e-05	0.992697837770655	0.998207427088747
SPU_014147	4.07419283195404	-0.319823429849112	2.46921788551936	0.116095680632259	0.324815621792233
SPU_014154	2.6847430241957	-0.871073379227028	2.71985097374044	0.0991072681551575	0.294301236984632
SPU_014155	7.45423311346734	-0.636648925619181	30.1755952886586	3.94644317188787e-08	1.96912493213229e-06
SPU_014157	2.35264073523256	-0.922921147969434	6.2948860700474	0.0121086799759588	0.0724811810931198
SPU_014158	1.63574097999672	0.341182011719788	0.394629921779154	0.529875702904416	0.760052485415466
SPU_014160	5.14373844947848	0.129736726076445	0.250734191313499	0.616558584622438	0.817241493168997
SPU_014163	2.57502132353984	-0.545096029706657	1.7672833808634	0.183718639683807	0.428535223901591
SPU_014166	1.17451893199447	0.375422143738542	0.348144282293008	0.555165491248041	0.778138256589886
SPU_014167	5.12604276314407	-0.116875683003496	1.04812321105473	0.305939724463214	0.575182637126408
SPU_014168	0.505087867875567	0.212864918318003	0.411166763932921	0.521377895398224	0.754835520505966
SPU_014170	4.76156734747833	0.280675980046283	4.65149426966852	0.0310265277405006	0.141047455869489
SPU_014173	2.3850028777335	1.13048071233924	2.47837009001279	0.115421808730377	0.323620937564075
SPU_014179	5.26231001841146	0.00682761744279535	0.00273658107829879	0.958279819648863	0.983209656890265
SPU_014181	2.33221795034661	0.262126785125605	0.69721341918045	0.403721612882588	0.663815924488817
SPU_014182	5.2120351686988	0.0772826169384512	0.300539775933307	0.583544227494795	0.796490479341154
SPU_014185	3.46628317559638	-0.549369139045996	5.73033805432608	0.0166742724961662	0.0910768974979989
SPU_014186	9.90877073131774	-0.331704360984421	8.923895862745	0.00281463466213364	0.0254464149391643
SPU_014187	1.03632465479278	0.599574118401108	1.51883338668876	0.217796122009134	0.475081771173284
SPU_014188	2.29334679071016	0.288809569961887	0.926919801621912	0.335664593832967	0.604959810407622
SPU_014189	1.24234514621982	0.0423067307922376	0.0051058972893423	0.943035190780854	0.977048961852272
SPU_014190	-2.05955233496623	-0.723299062695862	1.08203447085045	0.298242876446785	0.567220031437963
SPU_014194	4.00867881666752	-0.293078429367808	3.45635960168627	0.0630088951054384	0.221334257555662
SPU_014197	8.49130025806662	-0.342440796690515	9.32692097272779	0.00225811468039278	0.021714644533802
SPU_014198	4.9103280564791	0.0755884328635427	0.277543698202169	0.598315701946971	0.80630342800992
SPU_014199	1.71085809971189	-0.165663625331379	0.363404042090902	0.546621768798052	0.772092157614297
SPU_014200	3.6750045571846	0.0281558496381146	0.0387653244385362	0.843914310270655	0.937647436567579
SPU_014206	4.67431121969842	0.379942760709668	2.63899652162685	0.104269385100934	0.303800142625166
SPU_014207	3.10202515703757	-0.282609533029099	0.756698251519863	0.384363775590539	0.647415680880221
SPU_014208	1.64205938257004	-0.114720891196203	0.108982030730228	0.741306068797446	0.887641577168426
SPU_014215	3.28881270917396	-1.29894174324084	1.87987676337128	0.170348155044173	0.410498060784923
SPU_014218	3.8868589788026	0.813406727998908	27.3604561841781	1.68848959696374e-07	7.20835474103786e-06
SPU_014219	-0.00470739315168114	-0.227689782084006	0.549533849062703	0.458508225712303	0.708428150763323
SPU_014223	4.63219945536925	-0.0550163060145953	0.0908162841396225	0.76314197305579	0.901343865301376
SPU_014224	-11.0632481500919	1.7605549376165	5.46298517995221	0.0194234361594217	0.101868129079713
SPU_014226	4.94504789186162	0.565911157002921	13.8352219524919	0.000199560008705266	0.00318612295648053
SPU_014228	2.64959464123127	-0.227901290638466	0.719572341059713	0.396284224862388	0.657052688712002
SPU_014230	4.86615666358696	0.238315841746182	1.18812501474654	0.275708089519438	0.542240950746085
SPU_014233	2.76430285839478	-0.562436588226037	4.47105155966847	0.0344737688635275	0.151789846415898
SPU_014235	1.61866985459681	-0.222116793705603	0.655228515633554	0.418249527983174	0.677277730883478
SPU_014237	5.95354959499697	-0.249981136085599	2.78274061607727	0.0952849903528161	0.28712070436074
SPU_014242	5.3504243184293	0.0503511004831025	0.158981457536925	0.690096000219491	0.860733598610233
SPU_014243	6.0088283039036	0.00511182646728023	0.00162172562561391	0.967877348993524	0.986579465718816
SPU_014244	4.21907926504238	0.0479888693558836	0.119073212693708	0.730041846802048	0.882192527519109
SPU_014246	2.23544795402133	0.244159631680066	0.428800965455629	0.51257788343872	0.747585018629144
SPU_014248	4.24650295686766	-0.218272338966722	3.10338288801281	0.0781297861436268	0.254318626679706
SPU_014250	2.51700371749565	0.651915585238448	5.38692620259817	0.0202881786027191	0.104783501236106
SPU_014251	2.87897215644685	0.326411594468927	2.09059709568626	0.148208134435943	0.377523635146847
SPU_014254	3.21229098154479	-1.1548421891992	2.88165916858016	0.0895936631097336	0.276646814141833
SPU_014256	1.93846844551544	-0.404903928640249	2.36560041046823	0.124036182647147	0.338754096590829
SPU_014259	6.37593695378251	0.166935007428749	1.85715713155062	0.17295326690249	0.413870910842003
SPU_014260	4.12367218071933	-1.07499966976486	9.47674796325305	0.00208092517191048	0.0204868101522942
SPU_014261	4.66944976661078	-0.399780276907035	8.72011705907086	0.00314717833783902	0.027571270736111
SPU_014263	0.627589690846964	1.32920390889728	6.47491253297737	0.010940769800877	0.0675078735680985
SPU_014271	2.05226218541774	0.0937208044495767	0.156738146293659	0.692177556001151	0.861401840379364
SPU_014272	0.553556930573791	0.35087049943184	0.699674398197342	0.402893122796015	0.66268037307158
SPU_014276	4.91335406079195	-0.090040107409309	0.146985149033508	0.701433268897478	0.866854792594045
SPU_014279	2.71415556821648	-0.519669322490589	10.3468657814432	0.00129694708405496	0.01418966384831
SPU_014280	3.10336676163241	0.0904208892423131	0.140226124622009	0.708056317252987	0.870358204312341
SPU_014281	2.17615352891903	-0.362754142073989	2.80535407982966	0.0939501004132569	0.284135999991436
SPU_014282	3.66703625369143	0.541466784181801	8.88831506823404	0.00287001464168116	0.0258337148146332
SPU_014283	2.77433630072591	0.399509894893613	2.52828330778769	0.11182181243669	0.316854104015932
SPU_014284	3.63693055653384	0.351264610213732	6.46513690754471	0.0110011165984696	0.0677932057050991
SPU_014285	-0.382318013798004	-0.926977291302244	8.00349974603792	0.00466870272428916	0.0369888001639183
SPU_014286	1.12196968276419	0.946656774520111	2.34226009123788	0.125906763548277	0.341273595933487
SPU_014289	3.5333995765644	0.0767013517853354	0.216965797145193	0.641361618021233	0.834169255151635
SPU_014290	6.4275837017927	-0.340319318111987	8.30521875841523	0.00395313206278191	0.0325738081973229
SPU_014291	1.04169540341031	0.602513557731292	5.66232035029048	0.0173331770917602	0.0937174404436377
SPU_014293	8.24651213519466	-0.366845639710989	9.26138203434718	0.00234036347202587	0.0222542880222727
SPU_014295	4.01381302662359	0.371790735914466	6.40330957475525	0.0113907826868095	0.069393783837682
SPU_014296	1.60460643300744	0.752284038248341	5.38370463610184	0.0203256729051048	0.104939564372221
SPU_014298	3.4023896766837	-0.142324506395266	0.228273251896217	0.632807152479542	0.828077034563168
SPU_014300	4.67400337262359	0.528749623536307	18.532175347445	1.67060188256752e-05	0.000398221113440403
SPU_014301	-2.85823958001536	0.906433116895948	2.26355409652427	0.132449779278153	0.352514916425059
SPU_014304	1.86817122154281	0.0257548081321897	0.00763767285191541	0.930358512989638	0.971805125484287
SPU_014305	1.34010210903811	-0.268004194398071	0.732416791662676	0.392100932214822	0.654106367716074
SPU_014306	3.12624859441098	0.638400425357467	3.62929522089345	0.0567708525280962	0.207249542646873
SPU_014308	3.40773171376579	0.459286713413419	4.19578794299715	0.0405245167280917	0.168397547857367
SPU_014309	3.91835178688856	0.407245517851272	4.9772939460386	0.0256821244736415	0.123575229103082
SPU_014312	6.89052627012676	-0.763369545706157	27.9671864867216	1.23390155251428e-07	5.52573303952046e-06
SPU_014313	5.88607343925924	0.316259690101499	5.67397200868924	0.0172184262520034	0.0934473867346214
SPU_014314	4.73458807187343	-0.0926493531481578	0.15772454609933	0.691260170823325	0.861113292560284
